f(Cortisol),g(Epinephrine),h(CRH),Arousal
2.21756,0.99753,1.35255,2.32239
2.21756,0.99753,1.35255,2.32239
2.21758,0.99753,1.43287,2.40177
2.21758,0.99753,1.43287,2.40177
2.21760,0.99752,1.41609,2.38521
2.21760,0.99752,1.41609,2.38521
2.21613,0.99755,1.49994,2.46545
2.21613,0.99755,1.49994,2.46545
2.21616,0.99755,1.50838,2.47380
2.21616,0.99755,1.50838,2.47380
2.21624,0.99755,1.47425,2.44019
2.21624,0.99755,1.47425,2.44019
2.21608,0.99759,1.43578,2.40112
2.21608,0.99759,1.43578,2.40112
2.21612,0.99760,1.50272,2.46722
2.21612,0.99760,1.50272,2.46722
2.21618,0.99760,1.48561,2.45039
2.21618,0.99760,1.48561,2.45039
2.21740,0.99758,1.48914,2.45420
2.21740,0.99758,1.48914,2.45420
2.21745,0.99757,1.49118,2.45627
2.21745,0.99757,1.49118,2.45627
2.21833,0.99751,1.48917,2.45419
2.21833,0.99751,1.48917,2.45419
2.21838,0.99751,1.49124,2.45629
2.21838,0.99751,1.49124,2.45629
2.21931,0.99762,1.49078,2.45596
2.21931,0.99762,1.49078,2.45596
2.22034,0.99757,1.45134,2.41712
2.22034,0.99757,1.45134,2.41712
2.22039,0.99757,1.51553,2.48052
2.22039,0.99757,1.51553,2.48052
2.22147,0.99754,1.43805,2.40422
2.22147,0.99754,1.43805,2.40422
2.22151,0.99754,1.50350,2.46886
2.22151,0.99754,1.50350,2.46886
2.22157,0.99754,1.48717,2.45280
2.22157,0.99754,1.48717,2.45280
2.22224,0.99764,1.48772,2.45316
2.22224,0.99764,1.48772,2.45316
2.22229,0.99764,1.48992,2.45538
2.22229,0.99764,1.48992,2.45538
2.22291,0.99778,1.49240,2.45765
2.22291,0.99778,1.49240,2.45765
2.22291,0.99778,1.49240,2.45765
2.22291,0.99778,1.49240,2.45765
2.22299,0.99778,1.48497,2.45039
2.22299,0.99778,1.48497,2.45039
2.22303,0.99778,1.46211,2.42787
2.22303,0.99778,1.46211,2.42787
2.22303,0.99778,1.46211,2.42787
2.22303,0.99778,1.46211,2.42787
2.22340,0.99790,1.49101,2.45589
2.22340,0.99790,1.49101,2.45589
2.22342,0.99790,1.50322,2.46797
2.22342,0.99790,1.50322,2.46797
2.22350,0.99789,1.47654,2.44172
2.22350,0.99789,1.47654,2.44172
2.22413,0.99777,1.44349,2.40868
2.22413,0.99777,1.44349,2.40868
2.22417,0.99777,1.50464,2.46905
2.22417,0.99777,1.50464,2.46905
2.22469,0.99765,1.35653,2.32237
2.22469,0.99765,1.35653,2.32237
2.22468,0.99765,1.35869,2.32448
2.22468,0.99765,1.35869,2.32448
2.22467,0.99765,1.35146,2.31734
2.22467,0.99765,1.35146,2.31734
2.22206,0.99796,1.42636,2.38774
2.22206,0.99796,1.42636,2.38774
2.22211,0.99796,1.49462,2.45502
2.22211,0.99796,1.49462,2.45502
2.22409,0.99780,1.44808,2.41016
2.22409,0.99780,1.44808,2.41016
2.22409,0.99780,1.44808,2.41016
2.22409,0.99780,1.44808,2.41016
2.22416,0.99779,1.50068,2.46206
2.22416,0.99779,1.50068,2.46206
2.22479,0.99767,1.50986,2.47064
2.22479,0.99767,1.50986,2.47064
2.22485,0.99767,1.50742,2.46830
2.22485,0.99767,1.50742,2.46830
2.22536,0.99757,1.47750,2.43825
2.22536,0.99757,1.47750,2.43825
2.22664,0.99757,1.45181,2.41332
2.22664,0.99757,1.45181,2.41332
2.22671,0.99757,1.50440,2.46521
2.22671,0.99757,1.50440,2.46521
2.22677,0.99757,1.47673,2.43800
2.22677,0.99757,1.47673,2.43800
2.22692,0.99751,1.46287,2.42342
2.22692,0.99751,1.46287,2.42342
2.22700,0.99751,1.51381,2.47368
2.22700,0.99751,1.51381,2.47368
2.22706,0.99751,1.48474,2.44510
2.22706,0.99751,1.48474,2.44510
2.22737,0.99742,1.50033,2.45969
2.22737,0.99742,1.50033,2.45969
2.22737,0.99742,1.50033,2.45969
2.22737,0.99742,1.50033,2.45969
2.22771,0.99750,1.42144,2.38144
2.22771,0.99750,1.42144,2.38144
2.22775,0.99750,1.50036,2.45916
2.22775,0.99750,1.50036,2.45916
2.22780,0.99751,1.48583,2.44491
2.22780,0.99751,1.48583,2.44491
2.22784,0.99751,1.46369,2.42315
2.22784,0.99751,1.46369,2.42315
2.22815,0.99761,1.42680,2.38626
2.22815,0.99761,1.42680,2.38626
2.22819,0.99762,1.49313,2.45159
2.22819,0.99762,1.49313,2.45159
2.22824,0.99762,1.47594,2.43471
2.22824,0.99762,1.47594,2.43471
2.22919,0.99763,1.43327,2.39274
2.22919,0.99763,1.43327,2.39274
2.22925,0.99763,1.49320,2.45180
2.22925,0.99763,1.49320,2.45180
2.22930,0.99763,1.47154,2.43052
2.22930,0.99763,1.47154,2.43052
2.22954,0.99770,1.42430,2.38334
2.22954,0.99770,1.42430,2.38334
2.22958,0.99770,1.49203,2.45002
2.22958,0.99770,1.49203,2.45002
2.22963,0.99770,1.47611,2.43440
2.22963,0.99770,1.47611,2.43440
2.23043,0.99782,1.44269,2.40148
2.23043,0.99782,1.44269,2.40148
2.23043,0.99782,1.44269,2.40148
2.23043,0.99782,1.44269,2.40148
2.23050,0.99782,1.50034,2.45828
2.23050,0.99782,1.50034,2.45828
2.23093,0.99780,1.43141,2.38987
2.23093,0.99780,1.43141,2.38987
2.23093,0.99780,1.43141,2.38987
2.23093,0.99780,1.43141,2.38987
2.23100,0.99780,1.50014,2.45755
2.23100,0.99780,1.50014,2.45755
2.23186,0.99770,1.44040,2.39857
2.23186,0.99770,1.44040,2.39857
2.23186,0.99770,1.44040,2.39857
2.23186,0.99770,1.44040,2.39857
2.23192,0.99770,1.50205,2.45929
2.23192,0.99770,1.50205,2.45929
2.23278,0.99760,1.50864,2.46557
2.23278,0.99760,1.50864,2.46557
2.23278,0.99760,1.50864,2.46557
2.23278,0.99760,1.50864,2.46557
2.23278,0.99760,1.50864,2.46557
2.23278,0.99760,1.50864,2.46557
2.23286,0.99760,1.49217,2.44945
2.23286,0.99760,1.49217,2.44945
2.23351,0.99762,1.43689,2.39476
2.23351,0.99762,1.43689,2.39476
2.23351,0.99762,1.43689,2.39476
2.23351,0.99762,1.43689,2.39476
2.23357,0.99762,1.49814,2.45507
2.23357,0.99762,1.49814,2.45507
2.23362,0.99762,1.47707,2.43439
2.23362,0.99762,1.47707,2.43439
2.23435,0.99761,1.43105,2.38886
2.23435,0.99761,1.43105,2.38886
2.23439,0.99761,1.50117,2.45786
2.23439,0.99761,1.50117,2.45786
2.23444,0.99761,1.48523,2.44224
2.23444,0.99761,1.48523,2.44224
2.23507,0.99759,1.42895,2.38651
2.23507,0.99759,1.42895,2.38651
2.23507,0.99759,1.42895,2.38651
2.23507,0.99759,1.42895,2.38651
2.23513,0.99759,1.48720,2.44385
2.23513,0.99759,1.48720,2.44385
2.23594,0.99763,1.44112,2.39842
2.23594,0.99763,1.44112,2.39842
2.23596,0.99763,1.49672,2.45311
2.23596,0.99763,1.49672,2.45311
2.23604,0.99763,1.48502,2.44167
2.23604,0.99763,1.48502,2.44167
2.23613,0.99777,1.43739,2.39403
2.23613,0.99777,1.43739,2.39403
2.23613,0.99777,1.43739,2.39403
2.23613,0.99777,1.43739,2.39403
2.23619,0.99777,1.49404,2.44979
2.23619,0.99777,1.49404,2.44979
2.23397,0.99788,1.11707,2.07632
2.23397,0.99788,1.11707,2.07632
2.23382,0.99788,1.22032,2.17754
2.23382,0.99788,1.22032,2.17754
2.23376,0.99789,1.24925,2.20588
2.23376,0.99789,1.24925,2.20588
2.23112,0.99837,1.50864,2.45701
2.23112,0.99837,1.50864,2.45701
2.23118,0.99837,1.51018,2.45858
2.23118,0.99837,1.51018,2.45858
2.23268,0.99793,1.44648,2.39628
2.23268,0.99793,1.44648,2.39628
2.23275,0.99793,1.50289,2.45166
2.23275,0.99793,1.50289,2.45166
2.23345,0.99762,1.45058,2.39977
2.23345,0.99762,1.45058,2.39977
2.23352,0.99761,1.50421,2.45241
2.23352,0.99761,1.50421,2.45241
2.23459,0.99739,1.42503,2.37466
2.23459,0.99739,1.42503,2.37466
2.23462,0.99739,1.49009,2.43847
2.23462,0.99739,1.49009,2.43847
2.23467,0.99738,1.47387,2.42262
2.23467,0.99738,1.47387,2.42262
2.23566,0.99734,1.50011,2.44832
2.23566,0.99734,1.50011,2.44832
2.23572,0.99734,1.49958,2.44785
2.23572,0.99734,1.49958,2.44785
2.23669,0.99733,1.45372,2.40287
2.23669,0.99733,1.45372,2.40287
2.23674,0.99733,1.51825,2.46618
2.23674,0.99733,1.51825,2.46618
2.23686,0.99747,1.46639,2.41454
2.23686,0.99747,1.46639,2.41454
2.23691,0.99747,1.52804,2.47500
2.23691,0.99747,1.52804,2.47500
2.23813,0.99740,1.44094,2.38983
2.23813,0.99740,1.44094,2.38983
2.23820,0.99740,1.49695,2.44479
2.23820,0.99740,1.49695,2.44479
2.23825,0.99740,1.47336,2.42172
2.23825,0.99740,1.47336,2.42172
2.23872,0.99741,1.49874,2.44604
2.23872,0.99741,1.49874,2.44604
2.23951,0.99741,1.50312,2.45012
2.23951,0.99741,1.50312,2.45012
2.23957,0.99741,1.50208,2.44915
2.23957,0.99741,1.50208,2.44915
2.23709,0.99758,1.06249,2.01546
2.23709,0.99758,1.06249,2.01546
2.23691,0.99759,1.18381,2.13398
2.23691,0.99759,1.18381,2.13398
2.23465,0.99810,1.45833,2.39954
2.23465,0.99810,1.45833,2.39954
2.23470,0.99810,1.52262,2.46239
2.23470,0.99810,1.52262,2.46239
2.23614,0.99759,1.44228,2.38388
2.23614,0.99759,1.44228,2.38388
2.23618,0.99758,1.50932,2.44942
2.23618,0.99758,1.50932,2.44942
2.23623,0.99758,1.49127,2.43183
2.23623,0.99758,1.49127,2.43183
2.23708,0.99736,1.50763,2.44743
2.23708,0.99736,1.50763,2.44743
2.23713,0.99736,1.50792,2.44778
2.23713,0.99736,1.50792,2.44778
2.23816,0.99726,1.50654,2.44636
2.23816,0.99726,1.50654,2.44636
2.23822,0.99726,1.50433,2.44425
2.23822,0.99726,1.50433,2.44425
2.23827,0.99726,1.47787,2.41845
2.23827,0.99726,1.47787,2.41845
2.23831,0.99726,1.45042,2.39166
2.23831,0.99726,1.45042,2.39166
2.23798,0.99727,1.50121,2.43985
2.23798,0.99727,1.50121,2.43985
2.23804,0.99727,1.50026,2.43898
2.23804,0.99727,1.50026,2.43898
2.23907,0.99728,1.43044,2.37085
2.23907,0.99728,1.43044,2.37085
2.23911,0.99728,1.49446,2.43340
2.23911,0.99728,1.49446,2.43340
2.23913,0.99728,1.48724,2.42637
2.23913,0.99728,1.48724,2.42637
2.23980,0.99743,1.49506,2.43378
2.23980,0.99743,1.49506,2.43378
2.23985,0.99743,1.49763,2.43634
2.23985,0.99743,1.49763,2.43634
2.23990,0.99743,1.47595,2.41522
2.23990,0.99743,1.47595,2.41522
2.23994,0.99743,1.45297,2.39282
2.23994,0.99743,1.45297,2.39282
2.24027,0.99758,1.48924,2.42764
2.24027,0.99758,1.48924,2.42764
2.24032,0.99758,1.49087,2.42929
2.24032,0.99758,1.49087,2.42929
2.24034,0.99758,1.48011,2.41880
2.24034,0.99758,1.48011,2.41880
2.24100,0.99759,1.50020,2.43804
2.24100,0.99759,1.50020,2.43804
2.24106,0.99759,1.50114,2.43901
2.24106,0.99759,1.50114,2.43901
2.24155,0.99759,1.43574,2.37463
2.24155,0.99759,1.43574,2.37463
2.24159,0.99759,1.50330,2.44059
2.24159,0.99759,1.50330,2.44059
2.24164,0.99759,1.48678,2.42453
2.24164,0.99759,1.48678,2.42453
2.24286,0.99751,1.52469,2.46164
2.24286,0.99751,1.52469,2.46164
2.24289,0.99751,1.51223,2.44951
2.24289,0.99751,1.51223,2.44951
2.24289,0.99751,1.51223,2.44951
2.24289,0.99751,1.51223,2.44951
2.24274,0.99734,1.44703,2.38447
2.24274,0.99734,1.44703,2.38447
2.24279,0.99734,1.51353,2.44938
2.24279,0.99734,1.51353,2.44938
2.24413,0.99733,1.43659,2.37466
2.24413,0.99733,1.43659,2.37466
2.24417,0.99733,1.50431,2.44077
2.24417,0.99733,1.50431,2.44077
2.24422,0.99733,1.48738,2.42430
2.24422,0.99733,1.48738,2.42430
2.24498,0.99740,1.50220,2.43855
2.24498,0.99740,1.50220,2.43855
2.24503,0.99740,1.50118,2.43760
2.24503,0.99740,1.50118,2.43760
2.24543,0.99756,1.48126,2.41765
2.24543,0.99756,1.48126,2.41765
2.24548,0.99756,1.48334,2.41973
2.24548,0.99756,1.48334,2.41973
2.24552,0.99756,1.46226,2.39920
2.24552,0.99756,1.46226,2.39920
2.24612,0.99778,1.49033,2.42633
2.24612,0.99778,1.49033,2.42633
2.24617,0.99778,1.49172,2.42773
2.24617,0.99778,1.49172,2.42773
2.24691,0.99782,1.48867,2.42449
2.24691,0.99782,1.48867,2.42449
2.24696,0.99782,1.49091,2.42673
2.24696,0.99782,1.49091,2.42673
2.24775,0.99773,1.48164,2.41734
2.24775,0.99773,1.48164,2.41734
2.24780,0.99773,1.48366,2.41936
2.24780,0.99773,1.48366,2.41936
2.24859,0.99777,1.44359,2.38007
2.24859,0.99777,1.44359,2.38007
2.24863,0.99777,1.50584,2.44080
2.24863,0.99777,1.50584,2.44080
2.24869,0.99776,1.48666,2.42215
2.24869,0.99776,1.48666,2.42215
2.24912,0.99775,1.42949,2.36577
2.24912,0.99775,1.42949,2.36577
2.24917,0.99775,1.48726,2.42212
2.24917,0.99775,1.48726,2.42212
2.24959,0.99773,1.43510,2.37061
2.24959,0.99773,1.43510,2.37061
2.24959,0.99773,1.43510,2.37061
2.24959,0.99773,1.43510,2.37061
2.24966,0.99773,1.50344,2.43726
2.24966,0.99773,1.50344,2.43726
2.25053,0.99766,1.44278,2.37791
2.25053,0.99766,1.44278,2.37791
2.25057,0.99766,1.50780,2.44130
2.25057,0.99766,1.50780,2.44130
2.25124,0.99765,1.52561,2.45821
2.25124,0.99765,1.52561,2.45821
2.25124,0.99765,1.52561,2.45821
2.25124,0.99765,1.52561,2.45821
2.25131,0.99765,1.51814,2.45099
2.25131,0.99765,1.51814,2.45099
2.25100,0.99745,1.45643,2.38926
2.25100,0.99745,1.45643,2.38926
2.25105,0.99745,1.51884,2.45006
2.25105,0.99745,1.51884,2.45006
2.25111,0.99745,1.49922,2.43101
2.25111,0.99745,1.49922,2.43101
2.25166,0.99745,1.50538,2.43648
2.25166,0.99745,1.50538,2.43648
2.25247,0.99746,1.29371,2.23020
2.25247,0.99746,1.29371,2.23020
2.25243,0.99746,1.38202,2.31610
2.25243,0.99746,1.38202,2.31610
2.25083,0.99773,1.50104,2.42935
2.25083,0.99773,1.50104,2.42935
2.25184,0.99769,1.45940,2.38879
2.25184,0.99769,1.45940,2.38879
2.25186,0.99769,1.51728,2.44508
2.25186,0.99769,1.51728,2.44508
2.25195,0.99769,1.50474,2.43298
2.25195,0.99769,1.50474,2.43298
2.25287,0.99756,1.43629,2.36616
2.25287,0.99756,1.43629,2.36616
2.25291,0.99755,1.50340,2.43143
2.25291,0.99755,1.50340,2.43143
2.25409,0.99748,1.52049,2.44809
2.25409,0.99748,1.52049,2.44809
2.25472,0.99742,1.44980,2.37884
2.25472,0.99742,1.44980,2.37884
2.25476,0.99742,1.51217,2.43951
2.25476,0.99742,1.51217,2.43951
2.25482,0.99742,1.49274,2.42068
2.25482,0.99742,1.49274,2.42068
2.25507,0.99759,1.49150,2.41876
2.25507,0.99759,1.49150,2.41876
2.25512,0.99759,1.49301,2.42027
2.25512,0.99759,1.49301,2.42027
2.25607,0.99767,1.52895,2.45515
2.25607,0.99767,1.52895,2.45515
2.25613,0.99767,1.50200,2.42901
2.25613,0.99767,1.50200,2.42901
2.25594,0.99753,1.50633,2.43173
2.25594,0.99753,1.50633,2.43173
2.25600,0.99753,1.50555,2.43102
2.25600,0.99753,1.50555,2.43102
2.25663,0.99750,1.42860,2.35581
2.25663,0.99750,1.42860,2.35581
2.25663,0.99750,1.42860,2.35581
2.25663,0.99750,1.42860,2.35581
2.25663,0.99750,1.42860,2.35581
2.25663,0.99750,1.42860,2.35581
2.25669,0.99750,1.48802,2.41356
2.25669,0.99750,1.48802,2.41356
2.25762,0.99761,1.50928,2.43415
2.25762,0.99761,1.50928,2.43415
2.25785,0.99777,1.43691,2.36315
2.25785,0.99777,1.43691,2.36315
2.25788,0.99777,1.50144,2.42581
2.25788,0.99777,1.50144,2.42581
2.25788,0.99777,1.50144,2.42581
2.25788,0.99777,1.50144,2.42581
2.25795,0.99777,1.47194,2.39725
2.25795,0.99777,1.47194,2.39725
2.25859,0.99787,1.46533,2.39045
2.25859,0.99787,1.46533,2.39045
2.25867,0.99787,1.51472,2.43845
2.25867,0.99787,1.51472,2.43845
2.25882,0.99762,1.52371,2.44592
2.25882,0.99762,1.52371,2.44592
2.25882,0.99762,1.52371,2.44592
2.25882,0.99762,1.52371,2.44592
2.25890,0.99761,1.48845,2.41179
2.25890,0.99761,1.48845,2.41179
2.25895,0.99761,1.46190,2.38607
2.25895,0.99761,1.46190,2.38607
2.25918,0.99754,1.44572,2.36942
2.25918,0.99754,1.44572,2.36942
2.25925,0.99754,1.50649,2.42841
2.25925,0.99754,1.50649,2.42841
2.25930,0.99754,1.48395,2.40660
2.25930,0.99754,1.48395,2.40660
2.25962,0.99759,1.50629,2.42749
2.25962,0.99759,1.50629,2.42749
2.25967,0.99759,1.50423,2.42555
2.25967,0.99759,1.50423,2.42555
2.25837,0.99777,1.19837,2.12694
2.25837,0.99777,1.19837,2.12694
2.25827,0.99778,1.29896,2.22426
2.25827,0.99778,1.29896,2.22426
2.25827,0.99778,1.29896,2.22426
2.25827,0.99778,1.29896,2.22426
2.25827,0.99778,1.29896,2.22426
2.25827,0.99778,1.29896,2.22426
2.25613,0.99811,1.45237,2.36977
2.25613,0.99811,1.45237,2.36977
2.25619,0.99811,1.51525,2.43063
2.25619,0.99811,1.51525,2.43063
2.25625,0.99811,1.49762,2.41363
2.25625,0.99811,1.49762,2.41363
2.25721,0.99779,1.50530,2.42062
2.25721,0.99779,1.50530,2.42062
2.25726,0.99779,1.50644,2.42177
2.25726,0.99779,1.50644,2.42177
2.25849,0.99751,1.52516,2.43971
2.25849,0.99751,1.52516,2.43971
2.25849,0.99751,1.52516,2.43971
2.25849,0.99751,1.52516,2.43971
2.25858,0.99750,1.50046,2.41590
2.25858,0.99750,1.50046,2.41590
2.25808,0.99727,1.44766,2.36295
2.25808,0.99727,1.44766,2.36295
2.25808,0.99727,1.44766,2.36295
2.25808,0.99727,1.44766,2.36295
2.25815,0.99727,1.50595,2.41935
2.25815,0.99727,1.50595,2.41935
2.25820,0.99727,1.48375,2.39795
2.25820,0.99727,1.48375,2.39795
2.25823,0.99727,1.47155,2.38617
2.25823,0.99727,1.47155,2.38617
2.25871,0.99733,1.51406,2.42666
2.25871,0.99733,1.51406,2.42666
2.25877,0.99733,1.51138,2.42413
2.25877,0.99733,1.51138,2.42413
2.25899,0.99746,1.50233,2.41457
2.25899,0.99746,1.50233,2.41457
2.25904,0.99747,1.50610,2.41827
2.25904,0.99747,1.50610,2.41827
2.26011,0.99752,1.51221,2.42419
2.26011,0.99752,1.51221,2.42419
2.26011,0.99752,1.51221,2.42419
2.26011,0.99752,1.51221,2.42419
2.26020,0.99752,1.49701,2.40958
2.26020,0.99752,1.49701,2.40958
2.26025,0.99763,1.51994,2.43069
2.26025,0.99763,1.51994,2.43069
2.26031,0.99763,1.51312,2.42417
2.26031,0.99763,1.51312,2.42417
2.26040,0.99760,1.41778,2.33104
2.26040,0.99760,1.41778,2.33104
2.26043,0.99760,1.48738,2.39824
2.26043,0.99760,1.48738,2.39824
2.26047,0.99760,1.47269,2.38411
2.26047,0.99760,1.47269,2.38411
2.26124,0.99766,1.44812,2.36008
2.26124,0.99766,1.44812,2.36008
2.26125,0.99766,1.50223,2.41230
2.26125,0.99766,1.50223,2.41230
2.26133,0.99765,1.48996,2.40054
2.26133,0.99765,1.48996,2.40054
2.26210,0.99756,1.49898,2.40880
2.26210,0.99756,1.49898,2.40880
2.26215,0.99756,1.49883,2.40870
2.26215,0.99756,1.49883,2.40870
2.26263,0.99761,1.49878,2.40802
2.26263,0.99761,1.49878,2.40802
2.26269,0.99761,1.49969,2.40895
2.26269,0.99761,1.49969,2.40895
2.26312,0.99770,1.49141,2.40033
2.26312,0.99770,1.49141,2.40033
2.26315,0.99770,1.50089,2.40949
2.26315,0.99770,1.50089,2.40949
2.26322,0.99770,1.47297,2.38264
2.26322,0.99770,1.47297,2.38264
2.26346,0.99781,1.50502,2.41272
2.26346,0.99781,1.50502,2.41272
2.26352,0.99781,1.50579,2.41351
2.26352,0.99781,1.50579,2.41351
2.26183,0.99777,1.10341,2.02307
2.26183,0.99777,1.10341,2.02307
2.26167,0.99778,1.21227,2.12773
2.26167,0.99778,1.21227,2.12773
2.26161,0.99778,1.24155,2.15586
2.26161,0.99778,1.24155,2.15586
2.25902,0.99821,1.51711,2.41758
2.25902,0.99821,1.51711,2.41758
2.25908,0.99821,1.51793,2.41843
2.25908,0.99821,1.51793,2.41843
2.26092,0.99771,1.49986,2.40135
2.26092,0.99771,1.49986,2.40135
2.26098,0.99771,1.49971,2.40126
2.26098,0.99771,1.49971,2.40126
2.26149,0.99747,1.44891,2.35154
2.26149,0.99747,1.44891,2.35154
2.26153,0.99747,1.51474,2.41486
2.26153,0.99747,1.51474,2.41486
2.26292,0.99733,1.44211,2.34517
2.26292,0.99733,1.44211,2.34517
2.26292,0.99733,1.44211,2.34517
2.26292,0.99733,1.44211,2.34517
2.26299,0.99732,1.50186,2.40268
2.26299,0.99732,1.50186,2.40268
2.26409,0.99723,1.44831,2.35108
2.26409,0.99723,1.44831,2.35108
2.26416,0.99723,1.50543,2.40606
2.26416,0.99723,1.50543,2.40606
2.26507,0.99725,1.44053,2.34346
2.26507,0.99725,1.44053,2.34346
2.26511,0.99725,1.50688,2.40727
2.26511,0.99725,1.50688,2.40727
2.26516,0.99725,1.48932,2.39044
2.26516,0.99725,1.48932,2.39044
2.26521,0.99725,1.46590,2.36796
2.26521,0.99725,1.46590,2.36796
2.26576,0.99741,1.49516,2.39563
2.26576,0.99741,1.49516,2.39563
2.26581,0.99741,1.49588,2.39637
2.26581,0.99741,1.49588,2.39637
2.26688,0.99749,1.45814,2.36010
2.26688,0.99749,1.45814,2.36010
2.26694,0.99749,1.51480,2.41462
2.26694,0.99749,1.51480,2.41462
2.26762,0.99755,1.43516,2.33765
2.26762,0.99755,1.43516,2.33765
2.26766,0.99755,1.50222,2.40212
2.26766,0.99755,1.50222,2.40212
2.26771,0.99755,1.48734,2.38787
2.26771,0.99755,1.48734,2.38787
2.26831,0.99764,1.50113,2.40064
2.26831,0.99764,1.50113,2.40064
2.26891,0.99766,1.43373,2.33534
2.26891,0.99766,1.43373,2.33534
2.26892,0.99766,1.48929,2.38872
2.26892,0.99766,1.48929,2.38872
2.26899,0.99766,1.48089,2.38072
2.26899,0.99766,1.48089,2.38072
2.26986,0.99762,1.51384,2.41200
2.26986,0.99762,1.51384,2.41200
2.26986,0.99762,1.51384,2.41200
2.26986,0.99762,1.51384,2.41200
2.26996,0.99762,1.48322,2.38269
2.26996,0.99762,1.48322,2.38269
2.26984,0.99768,1.44170,2.34155
2.26984,0.99768,1.44170,2.34155
2.26987,0.99768,1.51052,2.40765
2.26987,0.99768,1.51052,2.40765
2.26993,0.99768,1.49437,2.39220
2.26993,0.99768,1.49437,2.39220
2.27102,0.99761,1.50914,2.40624
2.27102,0.99761,1.50914,2.40624
2.27107,0.99761,1.50725,2.40448
2.27107,0.99761,1.50725,2.40448
2.27147,0.99761,1.49177,2.38883
2.27147,0.99761,1.49177,2.38883
2.27152,0.99761,1.49469,2.39168
2.27152,0.99761,1.49469,2.39168
2.27156,0.99762,1.47365,2.37153
2.27156,0.99762,1.47365,2.37153
2.27229,0.99769,1.50536,2.40158
2.27229,0.99769,1.50536,2.40158
2.27229,0.99769,1.50536,2.40158
2.27229,0.99769,1.50536,2.40158
2.27335,0.99764,1.44162,2.34026
2.27335,0.99764,1.44162,2.34026
2.27339,0.99764,1.50743,2.40343
2.27339,0.99764,1.50743,2.40343
2.27339,0.99764,1.50743,2.40343
2.27339,0.99764,1.50743,2.40343
2.27361,0.99767,1.44810,2.34557
2.27361,0.99767,1.44810,2.34557
2.27365,0.99767,1.51350,2.40833
2.27365,0.99767,1.51350,2.40833
2.27461,0.99761,1.46021,2.35694
2.27461,0.99761,1.46021,2.35694
2.27465,0.99761,1.52153,2.41578
2.27465,0.99761,1.52153,2.41578
2.27554,0.99753,1.44943,2.34628
2.27554,0.99753,1.44943,2.34628
2.27556,0.99753,1.50459,2.39917
2.27556,0.99753,1.50459,2.39917
2.27592,0.99766,1.45876,2.35451
2.27592,0.99766,1.45876,2.35451
2.27596,0.99766,1.51894,2.41223
2.27596,0.99766,1.51894,2.41223
2.27601,0.99766,1.50039,2.39451
2.27601,0.99766,1.50039,2.39451
2.27676,0.99772,1.52786,2.42042
2.27676,0.99772,1.52786,2.42042
2.27682,0.99772,1.51951,2.41247
2.27682,0.99772,1.51951,2.41247
2.27682,0.99772,1.51951,2.41247
2.27682,0.99772,1.51951,2.41247
2.27686,0.99764,1.45341,2.34786
2.27686,0.99764,1.45341,2.34786
2.27687,0.99764,1.51186,2.40386
2.27687,0.99764,1.51186,2.40386
2.27690,0.99764,1.52050,2.41217
2.27690,0.99764,1.52050,2.41217
2.27698,0.99764,1.48881,2.38188
2.27698,0.99764,1.48881,2.38188
2.27750,0.99765,1.44796,2.34208
2.27750,0.99765,1.44796,2.34208
2.27753,0.99765,1.50994,2.40148
2.27753,0.99765,1.50994,2.40148
2.27847,0.99766,1.51100,2.40224
2.27847,0.99766,1.51100,2.40224
2.27847,0.99766,1.51100,2.40224
2.27847,0.99766,1.51100,2.40224
2.27887,0.99773,1.45799,2.35073
2.27887,0.99773,1.45799,2.35073
2.27891,0.99773,1.51743,2.40766
2.27891,0.99773,1.51743,2.40766
2.27896,0.99773,1.49619,2.38738
2.27896,0.99773,1.49619,2.38738
2.27972,0.99778,1.53010,2.41942
2.27972,0.99778,1.53010,2.41942
2.27978,0.99778,1.50700,2.39736
2.27978,0.99778,1.50700,2.39736
2.27971,0.99772,1.43827,2.33024
2.27971,0.99772,1.43827,2.33024
2.27972,0.99772,1.49822,2.38760
2.27972,0.99772,1.49822,2.38760
2.27980,0.99772,1.49286,2.38254
2.27980,0.99772,1.49286,2.38254
2.27803,0.99771,1.11204,2.01562
2.27803,0.99771,1.11204,2.01562
2.27789,0.99772,1.21450,2.11337
2.27789,0.99772,1.21450,2.11337
2.27782,0.99773,1.24449,2.14195
2.27782,0.99773,1.24449,2.14195
2.27597,0.99817,1.52920,2.41113
2.27597,0.99817,1.52920,2.41113
2.27601,0.99817,1.53655,2.41817
2.27601,0.99817,1.53655,2.41817
2.27695,0.99778,1.45564,2.34036
2.27695,0.99778,1.45564,2.34036
2.27699,0.99778,1.51968,2.40149
2.27699,0.99778,1.51968,2.40149
2.27781,0.99754,1.45869,2.34267
2.27781,0.99754,1.45869,2.34267
2.27788,0.99754,1.50935,2.39105
2.27788,0.99754,1.50935,2.39105
2.27818,0.99744,1.45476,2.33797
2.27818,0.99744,1.45476,2.33797
2.27823,0.99744,1.51977,2.39999
2.27823,0.99744,1.51977,2.39999
2.27920,0.99740,1.44399,2.32747
2.27920,0.99740,1.44399,2.32747
2.27924,0.99740,1.51005,2.39049
2.27924,0.99740,1.51005,2.39049
2.27999,0.99740,1.45142,2.33411
2.27999,0.99740,1.45142,2.33411
2.28003,0.99740,1.51135,2.39127
2.28003,0.99740,1.51135,2.39127
